# step	 time	 x_p_n	 v_p_n	 N0	 N1	 mass_n0	 mass_n1	 mv_n0	 mv_n1	 f_total0	 f_total1	 mv_n0_after	 mv_n1_after	 a_grid	 v_pic	 x_p_np1	 v_p_np1
863	8.6300000000	0.4988797679	-0.0128168418	0.5011202321	0.4988797679	0.5011202321	0.4988797679	0.0000000000	-0.0063940630	-0.0861157638	0.0861157638	0.0000000000	-0.0055329054	0.0000000000	-0.0055329054	0.4988244389	-0.0119556841
864	8.6400000000	0.4988244389	-0.0119556841	0.5011755611	0.4988244389	0.5011755611	0.4988244389	0.0000000000	-0.0059637874	-0.0904941805	0.0904941805	0.0000000000	-0.0050588456	0.0000000000	-0.0050588456	0.4987738504	-0.0110507423
865	8.6500000000	0.4987738504	-0.0110507423	0.5012261496	0.4987738504	0.5012261496	0.4987738504	0.0000000000	-0.0055118213	-0.0944978981	0.0944978981	0.0000000000	-0.0045668423	0.0000000000	-0.0045668423	0.4987281820	-0.0101057633
866	8.6600000000	0.4987281820	-0.0101057633	0.5012718180	0.4987281820	0.5012718180	0.4987281820	0.0000000000	-0.0050400290	-0.0981125966	0.0981125966	0.0000000000	-0.0040589030	0.0000000000	-0.0040589030	0.4986875930	-0.0091246374
867	8.6700000000	0.4986875930	-0.0091246374	0.5013124070	0.4986875930	0.5013124070	0.4986875930	0.0000000000	-0.0045503434	-0.1013255505	0.1013255505	0.0000000000	-0.0035370879	0.0000000000	-0.0035370879	0.4986522221	-0.0081113819
868	8.6800000000	0.4986522221	-0.0081113819	0.5013477779	0.4986522221	0.5013477779	0.4986522221	0.0000000000	-0.0040447586	-0.1041256730	0.1041256730	0.0000000000	-0.0030035019	0.0000000000	-0.0030035019	0.4986221871	-0.0070701251
869	8.6900000000	0.4986221871	-0.0070701251	0.5013778129	0.4986221871	0.5013778129	0.4986221871	0.0000000000	-0.0035253213	-0.1065035527	0.1065035527	0.0000000000	-0.0024602857	0.0000000000	-0.0024602857	0.4985975842	-0.0060050896
870	8.7000000000	0.4985975842	-0.0060050896	0.5014024158	0.4985975842	0.5014024158	0.4985975842	0.0000000000	-0.0029941232	-0.1084514843	0.1084514843	0.0000000000	-0.0019096083	0.0000000000	-0.0019096083	0.4985784881	-0.0049205748
871	8.7100000000	0.4985784881	-0.0049205748	0.5014215119	0.4985784881	0.5014215119	0.4985784881	0.0000000000	-0.0024532927	-0.1099634915	0.1099634915	0.0000000000	-0.0013536578	0.0000000000	-0.0013536578	0.4985649515	-0.0038209398
872	8.7200000000	0.4985649515	-0.0038209398	0.5014350485	0.4985649515	0.5014350485	0.4985649515	0.0000000000	-0.0019049867	-0.1110353442	0.1110353442	0.0000000000	-0.0007946332	0.0000000000	-0.0007946332	0.4985570052	-0.0027105864
873	8.7300000000	0.4985570052	-0.0027105864	0.5014429948	0.4985570052	0.5014429948	0.4985570052	0.0000000000	-0.0013513818	-0.1116645673	0.1116645673	0.0000000000	-0.0002347362	0.0000000000	-0.0002347362	0.4985546578	-0.0015939407
874	8.7400000000	0.4985546578	-0.0015939407	0.5014453422	0.4985546578	0.5014453422	0.4985546578	0.0000000000	-0.0007946666	-0.1118504440	0.1118504440	0.0000000000	0.0003238379	-0.0000000000	0.0003238379	0.4985578962	-0.0004754363
875	8.7500000000	0.4985578962	-0.0004754363	0.5014421038	0.4985578962	0.5014421038	0.4985578962	0.0000000000	-0.0002370325	-0.1115940106	0.1115940106	0.0000000000	0.0008789076	0.0000000000	0.0008789076	0.4985666853	0.0006405038
876	8.7600000000	0.4985666853	0.0006405038	0.5014333147	0.4985666853	0.5014333147	0.4985666853	0.0000000000	0.0003193339	-0.1108980457	0.1108980457	0.0000000000	0.0014283143	0.0000000000	0.0014283143	0.4985809684	0.0017494843
877	8.7700000000	0.4985809684	0.0017494843	0.5014190316	0.4985809684	0.5014190316	0.4985809684	0.0000000000	0.0008722596	-0.1097670518	0.1097670518	0.0000000000	0.0019699301	0.0000000000	0.0019699301	0.4986006677	0.0028471548
878	8.7800000000	0.4986006677	0.0028471548	0.5013993323	0.4986006677	0.5013993323	0.4986006677	0.0000000000	0.0014195933	-0.1082072305	0.1082072305	0.0000000000	0.0025016656	0.0000000000	0.0025016656	0.4986256844	0.0039292271
879	8.7900000000	0.4986256844	0.0039292271	0.5013743156	0.4986256844	0.5013743156	0.4986256844	0.0000000000	0.0019592136	-0.1062264510	0.1062264510	0.0000000000	0.0030214781	0.0000000000	0.0030214781	0.4986558992	0.0049914916
880	8.8000000000	0.4986558992	0.0049914916	0.5013441008	0.4986558992	0.5013441008	0.4986558992	0.0000000000	0.0024890367	-0.1038342121	0.1038342121	0.0000000000	0.0035273789	-0.0000000000	0.0035273789	0.4986911730	0.0060298337
881	8.8100000000	0.4986911730	0.0060298337	0.5013088270	0.4986911730	0.5013088270	0.4986911730	0.0000000000	0.0030070249	-0.1010415983	0.1010415983	0.0000000000	0.0040174408	0.0000000000	0.0040174408	0.4987313474	0.0070402497
882	8.8200000000	0.4987313474	0.0070402497	0.5012686526	0.4987313474	0.5012686526	0.4987313474	0.0000000000	0.0035111932	-0.0978612290	0.0978612290	0.0000000000	0.0044898055	-0.0000000000	0.0044898055	0.4987762454	0.0080188620
883	8.8300000000	0.4987762454	0.0080188620	0.5012237546	0.4987762454	0.5012237546	0.4987762454	0.0000000000	0.0039996179	-0.0943072031	0.0943072031	0.0000000000	0.0049426899	0.0000000000	0.0049426899	0.4988256723	0.0089619340
884	8.8400000000	0.4988256723	0.0089619340	0.5011743277	0.4988256723	0.5011743277	0.4988256723	0.0000000000	0.0044704428	-0.0903950365	0.0903950365	0.0000000000	0.0053743931	0.0000000000	0.0053743931	0.4988794163	0.0098658844
885	8.8500000000	0.4988794163	0.0098658844	0.5011205837	0.4988794163	0.5011205837	0.4988794163	0.0000000000	0.0049218866	-0.0861415959	0.0861415959	0.0000000000	0.0057833026	-0.0000000000	0.0057833026	0.4989372493	0.0107273004
886	8.8600000000	0.4989372493	0.0107273004	0.5010627507	0.4989372493	0.5010627507	0.4989372493	0.0000000000	0.0053522497	-0.0815650263	0.0815650263	0.0000000000	0.0061679000	0.0000000000	0.0061679000	0.4989989283	0.0115429506
887	8.8700000000	0.4989989283	0.0115429506	0.5010010717	0.4989989283	0.5010010717	0.4989989283	0.0000000000	0.0057599200	-0.0766846745	0.0766846745	0.0000000000	0.0065267667	0.0000000000	0.0065267667	0.4990641960	0.0123097974
888	8.8800000000	0.4990641960	0.0123097974	0.5009358040	0.4990641960	0.5009358040	0.4990641960	0.0000000000	0.0061433791	-0.0715210076	0.0715210076	0.0000000000	0.0068585892	0.0000000000	0.0068585892	0.4991327819	0.0130250074
889	8.8900000000	0.4991327819	0.0130250074	0.5008672181	0.4991327819	0.5008672181	0.4991327819	0.0000000000	0.0065012082	-0.0660955283	0.0660955283	0.0000000000	0.0071621635	0.0000000000	0.0071621635	0.4992044035	0.0136859627
890	8.9000000000	0.4992044035	0.0136859627	0.5007955965	0.4992044035	0.5007955965	0.4992044035	0.0000000000	0.0068320929	-0.0604306853	0.0604306853	0.0000000000	0.0074363997	-0.0000000000	0.0074363997	0.4992787675	0.0142902696
891	8.9100000000	0.4992787675	0.0142902696	0.5007212325	0.4992787675	0.5007212325	0.4992787675	0.0000000000	0.0071348282	-0.0545497818	0.0545497818	0.0000000000	0.0076803260	0.0000000000	0.0076803260	0.4993555707	0.0148357674
892	8.9200000000	0.4993555707	0.0148357674	0.5006444293	0.4993555707	0.5006444293	0.4993555707	0.0000000000	0.0074083231	-0.0484768795	0.0484768795	0.0000000000	0.0078930919	-0.0000000000	0.0078930919	0.4994345017	0.0153205362
893	8.9300000000	0.4994345017	0.0153205362	0.5005654983	0.4994345017	0.5005654983	0.4994345017	0.0000000000	0.0076516044	-0.0422367013	0.0422367013	0.0000000000	0.0080739714	0.0000000000	0.0080739714	0.4995152414	0.0157429032
894	8.9400000000	0.4995152414	0.0157429032	0.5004847586	0.4995152414	0.5004847586	0.4995152414	0.0000000000	0.0078638201	-0.0358545308	0.0358545308	0.0000000000	0.0082223654	0.0000000000	0.0082223654	0.4995974650	0.0161014485
895	8.9500000000	0.4995974650	0.0161014485	0.5004025350	0.4995974650	0.5004025350	0.4995974650	0.0000000000	0.0080442429	-0.0293561110	0.0293561110	0.0000000000	0.0083378040	0.0000000000	0.0083378040	0.4996808431	0.0163950096
896	8.9600000000	0.4996808431	0.0163950096	0.5003191569	0.4996808431	0.5003191569	0.4996808431	0.0000000000	0.0081922722	-0.0227675406	0.0227675406	0.0000000000	0.0084199476	0.0000000000	0.0084199476	0.4997650425	0.0166226850
897	8.9700000000	0.4997650425	0.0166226850	0.5002349575	0.4997650425	0.5002349575	0.4997650425	0.0000000000	0.0083074369	-0.0161151701	0.0161151701	0.0000000000	0.0084685886	0.0000000000	0.0084685886	0.4998497284	0.0167838367
898	8.9800000000	0.4998497284	0.0167838367	0.5001502716	0.4998497284	0.5001502716	0.4998497284	0.0000000000	0.0083893962	-0.0094254970	0.0094254970	0.0000000000	0.0084836512	0.0000000000	0.0084836512	0.4999345649	0.0168780917
899	8.9900000000	0.4999345649	0.0168780917	0.5000654351	0.4999345649	0.5000654351	0.4999345649	0.0000000000	0.0084379414	-0.0027250607	0.0027250607	0.0000000000	0.0084651920	0.0000000000	0.0084651920	0.5000192169	0.0169053423
900	9.0000000000	0.5000192169	0.0169053423	0.4999807831	0.5000192169	0.4999807831	0.5000192169	0.0000000000	0.0084529960	0.0039596619	-0.0039596619	0.0000000000	0.0084133994	0.0000000000	0.0084133994	0.5001033509	0.0168657457
901	9.0100000000	0.5001033509	0.0168657457	0.4998966491	0.5001033509	0.4998966491	0.5001033509	0.0000000000	0.0084346159	0.0106023605	-0.0106023605	0.0000000000	0.0083285923	0.0000000000	0.0083285923	0.5001866368	0.0167597221
902	9.0200000000	0.5001866368	0.0167597221	0.4998133632	0.5001866368	0.4998133632	0.5001866368	0.0000000000	0.0083829890	0.0171769944	-0.0171769944	0.0000000000	0.0082112191	0.0000000000	0.0082112191	0.5002687490	0.0165879521
903	9.0300000000	0.5002687490	0.0165879521	0.4997312510	0.5002687490	0.4997312510	0.5002687490	0.0000000000	0.0082984341	0.0236578939	-0.0236578939	0.0000000000	0.0080618551	0.0000000000	0.0080618551	0.5003493675	0.0163513732
904	9.0400000000	0.5003493675	0.0163513732	0.4996506325	0.5003493675	0.4996506325	0.5003493675	0.0000000000	0.0081813992	0.0300198601	-0.0300198601	0.0000000000	0.0078812006	0.0000000000	0.0078812006	0.5004281795	0.0160511746
905	9.0500000000	0.5004281795	0.0160511746	0.4995718205	0.5004281795	0.4995718205	0.5004281795	0.0000000000	0.0080324601	0.0362382617	-0.0362382617	0.0000000000	0.0076700775	0.0000000000	0.0076700775	0.5005048803	0.0156887920
906	9.0600000000	0.5005048803	0.0156887920	0.4994951197	0.5005048803	0.4994951197	0.5005048803	0.0000000000	0.0078523170	0.0422891304	-0.0422891304	0.0000000000	0.0074294256	0.0000000000	0.0074294256	0.5005791746	0.0152659007
907	9.0700000000	0.5005791746	0.0152659007	0.4994208254	0.5005791746	0.4994208254	0.5005791746	0.0000000000	0.0076417920	0.0481492524	-0.0481492524	0.0000000000	0.0071602994	0.0000000000	0.0071602994	0.5006507776	0.0147844082
908	9.0800000000	0.5006507776	0.0147844082	0.4993492224	0.5006507776	0.4993492224	0.5006507776	0.0000000000	0.0074018254	0.0537962570	-0.0537962570	0.0000000000	0.0068638629	0.0000000000	0.0068638629	0.5007194162	0.0142464456
909	9.0900000000	0.5007194162	0.0142464456	0.4992805838	0.5007194162	0.4992805838	0.5007194162	0.0000000000	0.0071334719	0.0592087013	-0.0592087013	0.0000000000	0.0065413849	0.0000000000	0.0065413849	0.5007848300	0.0136543586
910	9.1000000000	0.5007848300	0.0136543586	0.4992151700	0.5007848300	0.4992151700	0.5007848300	0.0000000000	0.0068378956	0.0643661511	-0.0643661511	0.0000000000	0.0061942341	0.0000000000	0.0061942341	0.5008467724	0.0130106971
911	9.1100000000	0.5008467724	0.0130106971	0.4991532276	0.5008467724	0.4991532276	0.5008467724	0.0000000000	0.0065163656	0.0692492575	-0.0692492575	0.0000000000	0.0058238731	0.0000000000	0.0058238731	0.5009050111	0.0123182045
912	9.1200000000	0.5009050111	0.0123182045	0.4990949889	0.5009050111	0.4990949889	0.5009050111	0.0000000000	0.0061702504	0.0738398290	-0.0738398290	0.0000000000	0.0054318521	0.0000000000	0.0054318521	0.5009593296	0.0115798062
913	9.1300000000	0.5009593296	0.0115798062	0.4990406704	0.5009593296	0.4990406704	0.5009593296	0.0000000000	0.0058010119	0.0781208987	-0.0781208987	0.0000000000	0.0050198030	0.0000000000	0.0050198030	0.5010095277	0.0107985972
914	9.1400000000	0.5010095277	0.0107985972	0.4989904723	0.5010095277	0.4989904723	0.5010095277	0.0000000000	0.0054102001	0.0820767862	-0.0820767862	0.0000000000	0.0045894322	0.0000000000	0.0045894322	0.5010554220	0.0099778293
915	9.1500000000	0.5010554220	0.0099778293	0.4989445780	0.5010554220	0.4989445780	0.5010554220	0.0000000000	0.0049994455	0.0856931550	-0.0856931550	0.0000000000	0.0041425139	0.0000000000	0.0041425139	0.5010968471	0.0091208978
916	9.1600000000	0.5010968471	0.0091208978	0.4989031529	0.5010968471	0.4989031529	0.5010968471	0.0000000000	0.0045704531	0.0889570633	-0.0889570633	0.0000000000	0.0036808825	0.0000000000	0.0036808825	0.5011336559	0.0082313272
917	9.1700000000	0.5011336559	0.0082313272	0.4988663441	0.5011336559	0.4988663441	0.5011336559	0.0000000000	0.0041249951	0.0918570101	-0.0918570101	0.0000000000	0.0032064250	0.0000000000	0.0032064250	0.5011657202	0.0073127571
918	9.1800000000	0.5011657202	0.0073127571	0.4988342798	0.5011657202	0.4988342798	0.5011657202	0.0000000000	0.0036649032	0.0943829746	-0.0943829746	0.0000000000	0.0027210734	0.0000000000	0.0027210734	0.5011929309	0.0063689273
919	9.1900000000	0.5011929309	0.0063689273	0.4988070691	0.5011929309	0.4988070691	0.5011929309	0.0000000000	0.0031920613	0.0965264507	-0.0965264507	0.0000000000	0.0022267968	0.0000000000	0.0022267968	0.5012151989	0.0054036628
920	9.2000000000	0.5012151989	0.0054036628	0.4987848011	0.5012151989	0.4987848011	0.5012151989	0.0000000000	0.0027083979	0.0982804741	-0.0982804741	0.0000000000	0.0017255932	0.0000000000	0.0017255932	0.5012324548	0.0044208581
921	9.2100000000	0.5012324548	0.0044208581	0.4987675452	0.5012324548	0.4987675452	0.5012324548	0.0000000000	0.0022158775	0.0996396446	-0.0996396446	0.0000000000	0.0012194811	0.0000000000	0.0012194811	0.5012446496	0.0034244616
922	9.2200000000	0.5012446496	0.0034244616	0.4987553504	0.5012446496	0.4987553504	0.5012446496	0.0000000000	0.0017164931	0.1006001407	-0.1006001407	0.0000000000	0.0007104917	0.0000000000	0.0007104917	0.5012517546	0.0024184602
923	9.2300000000	0.5012517546	0.0024184602	0.4987482454	0.5012517546	0.4987482454	0.5012517546	0.0000000000	0.0012122574	0.1011597294	-0.1011597294	0.0000000000	0.0002006601	0.0000000000	0.0002006601	0.5012537612	0.0014068629
924	9.2400000000	0.5012537612	0.0014068629	0.4987462388	0.5012537612	0.4987462388	0.5012537612	0.0000000000	0.0007051953	0.1013177687	-0.1013177687	0.0000000000	-0.0003079824	0.0000000000	-0.0003079824	0.5012506813	0.0003936852
925	9.2500000000	0.5012506813	0.0003936852	0.4987493187	0.5012506813	0.4987493187	0.5012506813	0.0000000000	0.0001973350	0.1010752038	-0.1010752038	0.0000000000	-0.0008134170	0.0000000000	-0.0008134170	0.5012425472	-0.0006170668
926	9.2600000000	0.5012425472	-0.0006170668	0.4987574528	0.5012425472	0.4987574528	0.5012425472	0.0000000000	-0.0003093001	0.1004345579	-0.1004345579	0.0000000000	-0.0013136457	0.0000000000	-0.0013136457	0.5012294107	-0.0016214124
927	9.2700000000	0.5012294107	-0.0016214124	0.4987705893	0.5012294107	0.4987705893	0.5012294107	0.0000000000	-0.0008126996	0.0993999160	-0.0993999160	0.0000000000	-0.0018066987	0.0000000000	-0.0018066987	0.5012113437	-0.0026154115
928	9.2800000000	0.5012113437	-0.0026154115	0.4987886563	0.5012113437	0.4987886563	0.5012113437	0.0000000000	-0.0013108739	0.0979769028	-0.0979769028	0.0000000000	-0.0022906430	0.0000000000	-0.0022906430	0.5011884373	-0.0035951806
929	9.2900000000	0.5011884373	-0.0035951806	0.4988115627	0.5011884373	0.4988115627	0.5011884373	0.0000000000	-0.0018018629	0.0961726547	-0.0961726547	0.0000000000	-0.0027635895	0.0000000000	-0.0027635895	0.5011608014	-0.0045569071
930	9.3000000000	0.5011608014	-0.0045569071	0.4988391986	0.5011608014	0.4988391986	0.5011608014	0.0000000000	-0.0022837432	0.0939957861	-0.0939957861	0.0000000000	-0.0032237011	0.0000000000	-0.0032237011	0.5011285644	-0.0054968650
931	9.3100000000	0.5011285644	-0.0054968650	0.4988714356	0.5011285644	0.4988714356	0.5011285644	0.0000000000	-0.0027546361	0.0914563493	-0.0914563493	0.0000000000	-0.0036691996	0.0000000000	-0.0036691996	0.5010918724	-0.0064114285
932	9.3200000000	0.5010918724	-0.0064114285	0.4989081276	0.5010918724	0.4989081276	0.5010918724	0.0000000000	-0.0032127147	0.0885657898	-0.0885657898	0.0000000000	-0.0040983726	0.0000000000	-0.0040983726	0.5010508887	-0.0072970864
933	9.3300000000	0.5010508887	-0.0072970864	0.4989491113	0.5010508887	0.4989491113	0.5010508887	0.0000000000	-0.0036562116	0.0853368956	-0.0853368956	0.0000000000	-0.0045095806	0.0000000000	-0.0045095806	0.5010057929	-0.0081504553
934	9.3400000000	0.5010057929	-0.0081504553	0.4989942071	0.5010057929	0.4989942071	0.5010057929	0.0000000000	-0.0040834253	0.0817837415	-0.0817837415	0.0000000000	-0.0049012627	0.0000000000	-0.0049012627	0.5009567802	-0.0089682927
935	9.3500000000	0.5009567802	-0.0089682927	0.4990432198	0.5009567802	0.4990432198	0.5009567802	0.0000000000	-0.0044927271	0.0779216285	-0.0779216285	0.0000000000	-0.0052719433	0.0000000000	-0.0052719433	0.5009040608	-0.0097475090
936	9.3600000000	0.5009040608	-0.0097475090	0.4990959392	0.5009040608	0.4990959392	0.5009040608	0.0000000000	-0.0048825669	0.0737670190	-0.0737670190	0.0000000000	-0.0056202370	0.0000000000	-0.0056202370	0.5008478584	-0.0104851792
937	9.3700000000	0.5008478584	-0.0104851792	0.4991521416	0.5008478584	0.4991521416	0.5008478584	0.0000000000	-0.0052514796	0.0693374668	-0.0693374668	0.0000000000	-0.0059448542	0.0000000000	-0.0059448542	0.5007884099	-0.0111785539
938	9.3800000000	0.5007884099	-0.0111785539	0.4992115901	0.5007884099	0.4992115901	0.5007884099	0.0000000000	-0.0055980902	0.0646515441	-0.0646515441	0.0000000000	-0.0062446057	0.0000000000	-0.0062446057	0.5007259638	-0.0118250693
939	9.3900000000	0.5007259638	-0.0118250693	0.4992740362	0.5007259638	0.4992740362	0.5007259638	0.0000000000	-0.0059211192	0.0597287634	-0.0597287634	0.0000000000	-0.0065184069	0.0000000000	-0.0065184069	0.5006607798	-0.0124223570
940	9.4000000000	0.5006607798	-0.0124223570	0.4993392202	0.5006607798	0.4993392202	0.5006607798	0.0000000000	-0.0062193869	0.0545894975	-0.0545894975	0.0000000000	-0.0067652819	0.0000000000	-0.0067652819	0.5005931269	-0.0129682519
941	9.4100000000	0.5005931269	-0.0129682519	0.4994068731	0.5005931269	0.4994068731	0.5005931269	0.0000000000	-0.0064918178	0.0492548950	-0.0492548950	0.0000000000	-0.0069843667	0.0000000000	-0.0069843667	0.5005232833	-0.0134608009
942	9.4200000000	0.5005232833	-0.0134608009	0.4994767167	0.5005232833	0.4994767167	0.5005232833	0.0000000000	-0.0067374443	0.0437467941	-0.0437467941	0.0000000000	-0.0071749122	0.0000000000	-0.0071749122	0.5004515341	-0.0138982688
943	9.4300000000	0.5004515341	-0.0138982688	0.4995484659	0.5004515341	0.4995484659	0.5004515341	0.0000000000	-0.0069554100	0.0380876331	-0.0380876331	0.0000000000	-0.0073362863	0.0000000000	-0.0073362863	0.5003781713	-0.0142791452
944	9.4400000000	0.5003781713	-0.0142791452	0.4996218287	0.5003781713	0.4996218287	0.5003781713	0.0000000000	-0.0071449725	0.0323003600	-0.0323003600	0.0000000000	-0.0074679761	0.0000000000	-0.0074679761	0.5003034915	-0.0146021488
945	9.4500000000	0.5003034915	-0.0146021488	0.4996965085	0.5003034915	0.4996965085	0.5003034915	0.0000000000	-0.0073055060	0.0264083387	-0.0264083387	0.0000000000	-0.0075695894	0.0000000000	-0.0075695894	0.5002277956	-0.0148662321
946	9.4600000000	0.5002277956	-0.0148662321	0.4997722044	0.5002277956	0.4997722044	0.5002277956	0.0000000000	-0.0074365025	0.0204352561	-0.0204352561	0.0000000000	-0.0076408551	0.0000000000	-0.0076408551	0.5001513871	-0.0150705847
947	9.4700000000	0.5001513871	-0.0150705847	0.4998486129	0.5001513871	0.4998486129	0.5001513871	0.0000000000	-0.0075375738	0.0144050260	-0.0144050260	0.0000000000	-0.0076816241	0.0000000000	-0.0076816241	0.5000745708	-0.0152146350
948	9.4800000000	0.5000745708	-0.0152146350	0.4999254292	0.5000745708	0.4999254292	0.5000745708	0.0000000000	-0.0076084521	0.0083416946	-0.0083416946	0.0000000000	-0.0076918690	0.0000000000	-0.0076918690	0.4999976521	-0.0152980519
